state,county,Date,positive_pct,transmission_level,dose_1_pct,fully_pct,metro
Indiana,Allen County,2022-03-30,2.64,moderate,58,52.1,Metro
Minnesota,Winona County,2022-03-30,3.89,moderate,70.7,64.6,Non-metro
Missouri,Pulaski County,2022-03-30,4.62,moderate,61.9,50.7,Non-metro
Nebraska,Deuel County,2022-03-30,3.62945715364288,low,54.4918086045924,34.5,Non-metro
North Dakota,Grant County,2022-03-30,0,low,27.3,23,Non-metro
Illinois,Hardin County,2022-03-30,5.71,high,45.4,41.5,Non-metro
Michigan,St. Clair County,2022-03-30,5.44,substantial,51.5,49.6,Metro
Indiana,LaGrange County,2022-03-30,0,low,24.7,22.4,Non-metro
Missouri,Webster County,2022-03-30,4.67,moderate,48,42.3,Metro
Indiana,Elkhart County,2022-03-30,2.03,moderate,48.4,42.7,Metro
South Dakota,Perkins County,2022-03-30,3.62945715364288,low,36.2,32.1,Non-metro
Missouri,Phelps County,2022-03-30,4.02,substantial,50.3,43.5,Non-metro
Illinois,Johnson County,2022-03-30,0.35,substantial,58.5,52.1,Non-metro
Wisconsin,Marathon County,2022-03-30,2.41,moderate,65,59.9,Metro
Kansas,Stafford County,2022-03-30,0,low,51.3,46.2,Non-metro
Illinois,Pope County,2022-03-30,0,moderate,39.6,35.7,Non-metro
Indiana,Perry County,2022-03-30,0,low,62,56.5,Non-metro
South Dakota,Deuel County,2022-03-30,3.62945715364288,low,52.8,46.2,Non-metro
Indiana,Blackford County,2022-03-30,0,low,51.2,46.5,Non-metro
Missouri,Lawrence County,2022-03-30,2.22,moderate,43.3,37.7,Non-metro
Wisconsin,Douglas County,2022-03-30,3.97,substantial,56.3,43.7,Metro
Indiana,Delaware County,2022-03-30,1.4,moderate,53,48.2,Metro
Michigan,Cass County,2022-03-30,1.99,low,49.4,43.3,Metro
North Dakota,Hettinger County,2022-03-30,0,low,44.8,39,Non-metro
Indiana,Kosciusko County,2022-03-30,3.03,low,45,40.5,Non-metro
South Dakota,Ziebach County,2022-03-30,3.62945715364288,low,39.3,33.2,Non-metro
Minnesota,Itasca County,2022-03-30,3.28,moderate,60.2,56.4,Non-metro
Nebraska,Buffalo County,2022-03-30,5.26,moderate,54.4918086045924,41.6,Non-metro
South Dakota,Hamlin County,2022-03-30,0,moderate,56.3,46.5,Non-metro
Michigan,Monroe County,2022-03-30,4.01,moderate,62.1,56.5,Metro
Indiana,DeKalb County,2022-03-30,5,moderate,46.2,42.3,Non-metro
South Dakota,Lincoln County,2022-03-30,1.49,low,75.4,58.4,Metro
Michigan,Alger County,2022-03-30,3.23,moderate,66.4,62.1,Non-metro
Indiana,Steuben County,2022-03-30,0,low,51.9,47.2,Non-metro
Wisconsin,Lincoln County,2022-03-30,2.05,moderate,58.5,55.2,Non-metro
Nebraska,Sherman County,2022-03-30,3.62945715364288,low,54.4918086045924,39.4,Non-metro
Indiana,Clark County,2022-03-30,2.56,moderate,69.2,60,Metro
Missouri,St. Francois County,2022-03-30,2.1,substantial,49.4,43.3,Non-metro
Illinois,Saline County,2022-03-30,1.69,moderate,53.5,48.3,Non-metro
Missouri,Henry County,2022-03-30,1.13,moderate,52.4,45.8,Non-metro
South Dakota,Union County,2022-03-30,10.53,high,66.9,51.1,Metro
Missouri,Dade County,2022-03-30,2.27,substantial,48.6,43.1,Non-metro
Minnesota,Waseca County,2022-03-30,2.02,moderate,60.2,57,Non-metro
Nebraska,Pawnee County,2022-03-30,3.62945715364288,high,44,43.2,Non-metro
Kansas,McPherson County,2022-03-30,1.07,low,61.3,55.3,Non-metro
Missouri,St. Louis City,2022-03-30,2.09,moderate,NA,NA,NA
Ohio,Richland County,2022-03-30,2.06,moderate,46.2,43.8,Metro
Missouri,St. Clair County,2022-03-30,0,moderate,39.3,34.4,Non-metro
South Dakota,Harding County,2022-03-30,3.62945715364288,low,21.1,18.8,Non-metro
South Dakota,Bon Homme County,2022-03-30,0,low,66.5,57.4,Non-metro
Indiana,Randolph County,2022-03-30,0.98,low,51,45.3,Non-metro
South Dakota,Clark County,2022-03-30,11.11,high,58.9,50.2,Non-metro
Minnesota,Carlton County,2022-03-30,1.4,moderate,68.7,64.3,Metro
Michigan,Marquette County,2022-03-30,2.21,moderate,66.6,63.8,Non-metro
Kansas,Reno County,2022-03-30,2.57,moderate,55,49.3,Non-metro
Missouri,Barry County,2022-03-30,2.86,low,52.6,44.2,Non-metro
South Dakota,Turner County,2022-03-30,0,moderate,62.6,53.2,Metro
Michigan,Sanilac County,2022-03-30,2.56,low,44,42.6,Non-metro
Illinois,Clinton County,2022-03-30,0.88,high,65.7,59.6,Metro
Missouri,Ozark County,2022-03-30,2.38,substantial,38.7,31.3,Non-metro
Nebraska,Franklin County,2022-03-30,3.62945715364288,low,54.4918086045924,38.5,Non-metro
Wisconsin,Barron County,2022-03-30,0.79,moderate,57,53.3,Non-metro
South Dakota,Stanley County,2022-03-30,3.62945715364288,high,71.5,58.7,Non-metro
North Dakota,Foster County,2022-03-30,12.5,high,59.7,54.2,Non-metro
Illinois,Randolph County,2022-03-30,1.47,moderate,57.2,52.4,Non-metro
South Dakota,Sully County,2022-03-30,3.62945715364288,low,54.4,44.4,Non-metro
Wisconsin,Oconto County,2022-03-30,0.92,moderate,56.1,53,Metro
South Dakota,Grant County,2022-03-30,6.25,moderate,63.7,48.6,Non-metro
Wisconsin,Door County,2022-03-30,3.51,moderate,84.2,78,Non-metro
South Dakota,Clay County,2022-03-30,0,moderate,81.8,67.6,Non-metro
Minnesota,Cook County,2022-03-30,4.65,substantial,85.8,80.2,Non-metro
Minnesota,Dodge County,2022-03-30,4.58,substantial,62.7,60.4,Metro
Ohio,Cuyahoga County,2022-03-30,2.32,moderate,69.4,64.6,Metro
Ohio,Fulton County,2022-03-30,0.81,low,55.2,52.3,Metro
Minnesota,Pine County,2022-03-30,1.18,moderate,52.9,48.7,Non-metro
North Dakota,Wells County,2022-03-30,3.62945715364288,low,48.6,43.3,Non-metro
Illinois,St. Clair County,2022-03-30,1.29,moderate,71.7,63,Metro
Illinois,Kankakee County,2022-03-30,1.17,moderate,56.8,52.2,Metro
Michigan,Delta County,2022-03-30,3.29,low,64.4,61.4,Non-metro
Minnesota,Fillmore County,2022-03-30,2,substantial,73.2,68.3,Metro
Nebraska,Kimball County,2022-03-30,3.62945715364288,low,54.4918086045924,34.9,Non-metro
Minnesota,St. Louis County,2022-03-30,3.49,substantial,72.2,66.3,Metro
Missouri,Ste. Genevieve County,2022-03-30,0,moderate,49.5,44.8,Non-metro
South Dakota,Minnehaha County,2022-03-30,1.02,moderate,84.4,66,Metro
Nebraska,Hamilton County,2022-03-30,3.62945715364288,low,54.4918086045924,46.1,Metro
Indiana,Whitley County,2022-03-30,2.99,low,50.9,46.9,Metro
South Dakota,Moody County,2022-03-30,0,moderate,63.6,49.1,Non-metro
North Dakota,Stutsman County,2022-03-30,2.44,moderate,61.6,52.8,Non-metro
Missouri,Wright County,2022-03-30,0,moderate,41.4,35.5,Non-metro
Missouri,Franklin County,2022-03-30,2.64,moderate,60.6,54.1,Metro
Illinois,Monroe County,2022-03-30,2.08,moderate,68.8,62.2,Metro
South Dakota,Yankton County,2022-03-30,0.97,low,77.8,63.7,Non-metro
Missouri,Douglas County,2022-03-30,1,moderate,27,24.1,Non-metro
Indiana,Scott County,2022-03-30,1.9,low,48.4,43.8,Metro
Minnesota,Wabasha County,2022-03-30,4.83,substantial,79.8,73.3,Metro
Nebraska,Nemaha County,2022-03-30,3.62945715364288,low,50.3,50,Non-metro
Missouri,Reynolds County,2022-03-30,0,substantial,31.5,26.9,Non-metro
Nebraska,Frontier County,2022-03-30,3.62945715364288,NA,54.4918086045924,27.5,Non-metro
Missouri,Jefferson County,2022-03-30,2.3,moderate,51.5,44.6,Metro
Nebraska,Knox County,2022-03-30,3.62945715364288,high,50,49.2,Non-metro
Minnesota,Watonwan County,2022-03-30,2.7,low,60.9,58.3,Non-metro
Illinois,Massac County,2022-03-30,0.57,moderate,46.4,40.9,Non-metro
Illinois,Iroquois County,2022-03-30,0.58,moderate,54.8,51.1,Non-metro
North Dakota,Bowman County,2022-03-30,0,low,46.3,38.3,Non-metro
Indiana,Dubois County,2022-03-30,2.13,low,61.8,57.1,Non-metro
Nebraska,Merrick County,2022-03-30,3.62945715364288,low,44.9,43.5,Metro
Minnesota,Steele County,2022-03-30,4.14,substantial,64.1,60.7,Non-metro
Missouri,Christian County,2022-03-30,1.32,moderate,52.2,45.8,Metro
Nebraska,Cheyenne County,2022-03-30,3.62945715364288,high,45.1,42.7,Non-metro
Ohio,Ashtabula County,2022-03-30,4.33,moderate,56.2,52.5,Non-metro
Kansas,Rawlins County,2022-03-30,3.62945715364288,low,46.2,43,Non-metro
Wisconsin,Rusk County,2022-03-30,0,low,44,41.1,Non-metro
Ohio,Wood County,2022-03-30,2.38,moderate,64.8,61.7,Metro
Missouri,Dunklin County,2022-03-30,0.75,high,43.8,37.1,Non-metro
Missouri,Stone County,2022-03-30,6.86,moderate,42.8,37.3,Non-metro
Missouri,St. Louis County,2022-03-30,3.54,moderate,75.1,63.5,Metro
Michigan,Van Buren County,2022-03-30,2.57,moderate,54.4918086045924,57,Metro
Wisconsin,Taylor County,2022-03-30,1.43,moderate,37.2,35.4,Non-metro
Missouri,Dent County,2022-03-30,0,moderate,40.6,34,Non-metro
Illinois,LaSalle County,2022-03-30,1.23,moderate,63.6,58.1,Non-metro
North Dakota,McHenry County,2022-03-30,0,low,46.3,41.6,Non-metro
North Dakota,Mountrail County,2022-03-30,0,low,60.1,42,Non-metro
Illinois,Clay County,2022-03-30,0,low,41.1,38.4,Non-metro
Ohio,Henry County,2022-03-30,3.12,moderate,55.4,53.8,Non-metro
Illinois,Richland County,2022-03-30,0,moderate,50.8,47.9,Non-metro
Illinois,Putnam County,2022-03-30,2.75,high,62.2,57.5,Non-metro
Illinois,Jasper County,2022-03-30,1.01,moderate,45.8,42.1,Non-metro
Missouri,Monroe County,2022-03-30,2.04,moderate,51,44.1,Non-metro
Illinois,Livingston County,2022-03-30,0.46,moderate,54.8,50.7,Non-metro
Ohio,Williams County,2022-03-30,0.71,moderate,48.2,44.7,Non-metro
Illinois,Carroll County,2022-03-30,1.47,moderate,73,64.7,Non-metro
North Dakota,Bottineau County,2022-03-30,0,moderate,57.7,49.8,Non-metro
North Dakota,Burke County,2022-03-30,3.62945715364288,low,44.2,39,Non-metro
North Dakota,Renville County,2022-03-30,3.62945715364288,low,43.8,38.5,Non-metro
Missouri,Audrain County,2022-03-30,2.04,substantial,43.3,37.7,Non-metro
Missouri,Montgomery County,2022-03-30,1.64,low,54.9,48.4,Non-metro
Illinois,Edwards County,2022-03-30,0,low,43.3,40.2,Non-metro
North Dakota,Ward County,2022-03-30,3.52,moderate,57.6,48.7,Non-metro
Illinois,Bureau County,2022-03-30,1.17,moderate,63.9,56.9,Non-metro
Ohio,Paulding County,2022-03-30,4.05,moderate,44.9,42,Non-metro
Illinois,Whiteside County,2022-03-30,0.68,moderate,64.2,57.7,Non-metro
Ohio,Defiance County,2022-03-30,3.33,moderate,51.4,48.9,Non-metro
Minnesota,Red Lake County,2022-03-31,5.26,moderate,60.9,56.2,Non-metro
Minnesota,Lincoln County,2022-03-31,0,low,55.7,53,Non-metro
Illinois,LaSalle County,2022-03-31,1.12,moderate,63.6,58.1,Non-metro
North Dakota,Cass County,2022-03-31,2.43,moderate,69.2,59.8,Metro
Ohio,Ottawa County,2022-03-31,1.62,moderate,65.4,61.3,Non-metro
Nebraska,Dixon County,2022-03-31,3.62945715364288,low,54.4918086045924,43.6,Metro
Illinois,Tazewell County,2022-03-31,2.75,moderate,63,59.1,Metro
Ohio,Ashland County,2022-03-31,0.48,low,45.9,43.1,Non-metro
North Dakota,Ransom County,2022-03-31,1.35,moderate,66.9,58.7,Non-metro
Nebraska,Scotts Bluff County,2022-03-31,1.41,low,54.4918086045924,41.5,Non-metro
Illinois,Cook County,2022-03-31,1.58,substantial,81.8,72.3,Metro
Illinois,Madison County,2022-03-31,1.17,moderate,69.2,61.9,Metro
Illinois,Perry County,2022-03-31,0,moderate,56.2,50.7,Non-metro
Michigan,Midland County,2022-03-31,2.87,moderate,60.8,58.9,Metro
Indiana,Miami County,2022-03-31,1.24,moderate,44.2,40,Non-metro
Ohio,Lucas County,2022-03-31,2.06,moderate,62.1,57.8,Metro
Kansas,Lyon County,2022-03-31,2.96,low,64,57.2,Non-metro
Kansas,Rice County,2022-03-31,0,low,49.3,43.6,Non-metro
Michigan,Lenawee County,2022-03-31,2.8,moderate,55.7,52.7,Non-metro
Michigan,Isabella County,2022-03-31,1.36,moderate,46.2,44.5,Non-metro
Ohio,Darke County,2022-03-31,2.08,moderate,42,39.2,Non-metro
Ohio,Lawrence County,2022-03-31,14.81,high,59.1,49.1,Metro
Illinois,Clark County,2022-03-31,0.56,moderate,57,49.2,Non-metro
Minnesota,Clay County,2022-03-31,4.63,moderate,74.9,59,Metro
Illinois,Lake County,2022-03-31,2.65,substantial,88.9,77.7,Metro
Missouri,Madison County,2022-03-31,0,substantial,45.8,39.4,Non-metro
Indiana,Washington County,2022-03-31,1.2,low,44.5,39.9,Metro
Illinois,Jackson County,2022-03-31,1.25,moderate,58,52.2,Metro
North Dakota,Griggs County,2022-03-31,0,moderate,51.1,46.1,Non-metro
Kansas,Wichita County,2022-03-31,3.62945715364288,low,54,51.1,Non-metro
Illinois,Franklin County,2022-03-31,1.83,moderate,49.3,44.7,Non-metro
Ohio,Wayne County,2022-03-31,0.73,low,47.8,45.5,Non-metro
Michigan,Clare County,2022-03-31,4.8,moderate,47.4,46.2,Non-metro
Indiana,Harrison County,2022-03-31,4.33,moderate,56.8,50.4,Metro
Ohio,Henry County,2022-03-31,3.2,moderate,55.4,53.8,Non-metro
North Dakota,Traill County,2022-03-31,0,moderate,61.3,53.7,Non-metro
Minnesota,Pennington County,2022-03-31,5.81,substantial,54,53.5,Non-metro
Indiana,Spencer County,2022-03-31,1.56,low,49,44.3,Non-metro
Indiana,Clay County,2022-03-31,0.47,low,62.3,55.9,Metro
Minnesota,Mahnomen County,2022-03-31,3.26,moderate,68,59.7,Non-metro
Kansas,Linn County,2022-03-31,3.39,low,39.4,35.2,Metro
Nebraska,Thurston County,2022-03-31,3.62945715364288,low,86.2,74.3,Non-metro
Nebraska,Cherry County,2022-03-31,0,low,37.9,34.6,Non-metro
Ohio,Tuscarawas County,2022-03-31,2.02,moderate,46.8,44.2,Non-metro
Nebraska,Box Butte County,2022-03-31,3.62945715364288,NA,54.4918086045924,33.8,Non-metro
Nebraska,Banner County,2022-03-31,3.62945715364288,NA,54.4918086045924,32.5,Non-metro
Indiana,Elkhart County,2022-03-31,2.93,moderate,48.4,42.8,Metro
Indiana,Posey County,2022-03-31,5.36,moderate,51.5,47.3,Metro
Kansas,Graham County,2022-03-31,0,moderate,52.2,49.1,Non-metro
Illinois,Mason County,2022-03-31,0.66,moderate,56.6,53.7,Non-metro
Kansas,Stafford County,2022-03-31,0,low,51.3,46.3,Non-metro
Illinois,Jersey County,2022-03-31,1.32,moderate,60.1,55.9,Metro
Minnesota,Marshall County,2022-03-31,1.76,moderate,54.3,49.7,Non-metro
Ohio,Carroll County,2022-03-31,0,low,45.9,43.9,Metro
Minnesota,Becker County,2022-03-31,4.37,moderate,59.3,54.2,Non-metro
Illinois,Putnam County,2022-03-31,3.7,high,62.2,57.5,Non-metro
Indiana,Floyd County,2022-03-31,2.69,moderate,63.4,56.4,Metro
Indiana,Kosciusko County,2022-03-31,3.2,low,45,40.5,Non-metro
Michigan,Jackson County,2022-03-31,3.26,moderate,52.7,52.3,Metro
Illinois,Calhoun County,2022-03-31,0,moderate,56.5,51.9,Metro
Michigan,Monroe County,2022-03-31,3.53,moderate,62.1,56.6,Metro
Indiana,Gibson County,2022-03-31,4.05,moderate,51.5,46.4,Non-metro
Illinois,Stark County,2022-03-31,0.54,moderate,56.9,53.2,Metro
Illinois,Marshall County,2022-03-31,0.94,moderate,61.7,57.1,Metro
Indiana,Crawford County,2022-03-31,1.16,moderate,41.4,37.1,Non-metro
Illinois,Williamson County,2022-03-31,1.03,moderate,60.7,55.3,Metro
Illinois,Fulton County,2022-03-31,0.73,substantial,61.8,57.5,Non-metro
North Dakota,Steele County,2022-03-31,3.62945715364288,low,54.2,46.4,Non-metro
Nebraska,Dakota County,2022-03-31,0,low,72,64,Metro
North Dakota,Sargent County,2022-03-31,2.27,substantial,64.9,58.2,Non-metro
Michigan,Branch County,2022-03-31,3.09,moderate,47.4,45.1,Non-metro
Illinois,Peoria County,2022-03-31,1.65,moderate,66.7,61.3,Metro
Kansas,Greenwood County,2022-03-31,5.26,moderate,54,49.3,Non-metro
South Dakota,Lawrence County,2022-03-31,1.56,moderate,71.2,56.8,Non-metro
North Dakota,Richland County,2022-03-31,0.88,moderate,58.7,50.9,Non-metro
Kansas,Crawford County,2022-03-31,3.1,moderate,53,46.9,Non-metro
Kansas,McPherson County,2022-03-31,0.78,low,61.4,55.3,Non-metro
Kansas,Trego County,2022-03-31,0,high,41.4,39.2,Non-metro
Illinois,Livingston County,2022-03-31,0.71,moderate,54.8,50.7,Non-metro
Illinois,Rock Island County,2022-03-31,0.77,moderate,70.7,57.8,Metro
Ohio,Richland County,2022-03-31,2.48,moderate,46.2,43.9,Metro
Michigan,Hillsdale County,2022-03-31,4.24,moderate,40.2,38.4,Non-metro
Indiana,Grant County,2022-03-31,7.37,moderate,46.5,41.8,Non-metro
Kansas,Gove County,2022-03-31,3.62945715364288,low,53.5,48.1,Non-metro
Illinois,Mercer County,2022-03-31,4.07,substantial,67.7,60.2,Metro
Indiana,Parke County,2022-03-31,0,low,43.5,39.5,Non-metro
Indiana,Warrick County,2022-03-31,5.19,moderate,68.3,62.2,Metro
Nebraska,Morrill County,2022-03-31,3.62945715364288,low,36.7,35.5,Non-metro
Kansas,Rooks County,2022-03-31,4,low,52.1,48.2,Non-metro
Kansas,Reno County,2022-03-31,2.82,moderate,55,49.3,Non-metro
Indiana,Vanderburgh County,2022-03-31,3.64,moderate,62.8,57.1,Metro
Ohio,Williams County,2022-03-31,0,moderate,48.2,44.7,Non-metro
Kansas,Chase County,2022-03-31,3.62945715364288,low,50.9,46.1,Non-metro
Indiana,Sullivan County,2022-03-31,1.79,low,54.1,49.3,Metro
Kansas,Logan County,2022-03-31,0,low,51.4,46.7,Non-metro
Kansas,Ellis County,2022-03-31,2.26,low,57.4,49.6,Non-metro
Kansas,Bourbon County,2022-03-31,0,low,40.9,36.6,Non-metro
Kansas,Greeley County,2022-03-31,3.62945715364288,low,54.9,51.3,Non-metro
Missouri,Linn County,2022-03-31,2.7,moderate,53.7,45.9,Non-metro
Minnesota,Lyon County,2022-03-31,3.38,moderate,59.9,56.4,Non-metro
Ohio,Fulton County,2022-03-31,1.2,moderate,55.2,52.3,Metro
Ohio,Montgomery County,2022-03-31,1.8,moderate,60.9,56.3,Metro
Minnesota,Wilkin County,2022-03-31,1.85,low,64.4,53.9,Non-metro
Ohio,Stark County,2022-03-31,1.77,moderate,57.7,54.5,Metro
Ohio,Holmes County,2022-03-31,2.15,low,18.8,18,Non-metro
Missouri,Pemiscot County,2022-03-31,0,high,39.9,31.2,Non-metro
Nebraska,Garden County,2022-03-31,3.62945715364288,low,54.4918086045924,45.3,Non-metro
Michigan,Gladwin County,2022-03-31,6.14,moderate,49.5,47.7,Non-metro
Indiana,Wabash County,2022-03-31,3.49,moderate,45.5,41,Non-metro
North Dakota,Barnes County,2022-03-31,2,moderate,65.3,56.9,Non-metro
Nebraska,Grant County,2022-03-31,3.62945715364288,NA,54.4918086045924,20.7,Non-metro
Illinois,Wabash County,2022-03-31,0,moderate,54.9,49,Non-metro
Illinois,DuPage County,2022-03-31,3.31,substantial,83.8,76.9,Metro
Indiana,Vigo County,2022-03-31,1.93,moderate,54.7,49.5,Metro
Illinois,Henry County,2022-03-31,1.32,moderate,65.5,58.9,Metro
Indiana,Dubois County,2022-03-31,2.65,low,61.8,57.1,Non-metro
Kansas,Coffey County,2022-03-31,0,moderate,59.1,53.2,Non-metro
Ohio,Greene County,2022-03-31,1.83,moderate,68.3,62.7,Metro
Illinois,McHenry County,2022-03-31,3.23,substantial,73.3,66.9,Metro
Indiana,Vermillion County,2022-03-31,0,moderate,52.2,46.6,Metro
Illinois,Bureau County,2022-03-31,0.85,moderate,63.9,57,Non-metro
Ohio,Wood County,2022-03-31,2.06,moderate,64.8,61.7,Metro
Minnesota,Norman County,2022-03-31,0,moderate,66.1,60.1,Non-metro
Illinois,Bond County,2022-03-31,0.97,moderate,59.1,55.1,Metro
Wisconsin,Crawford County,2022-03-31,1.02,moderate,61.9,58.2,Non-metro
Ohio,Paulding County,2022-03-31,2.86,moderate,44.9,42,Non-metro
Ohio,Preble County,2022-03-31,1.03,low,46.8,42.9,Non-metro
Minnesota,Kittson County,2022-03-31,0,moderate,65.9,59.2,Non-metro
Ohio,Defiance County,2022-03-31,2.89,moderate,51.4,48.9,Non-metro
Missouri,Howard County,2022-03-31,0,moderate,49.6,43.1,Non-metro
Missouri,Jasper County,2022-03-31,2.87,moderate,54.9,47.2,Metro
South Dakota,Hutchinson County,2022-03-31,11.11,high,60.6,53.6,Non-metro
Wisconsin,Chippewa County,2022-03-31,1.95,moderate,60.1,56.7,Metro
Missouri,New Madrid County,2022-03-31,8.77,substantial,38.6,33.5,Non-metro
South Dakota,McCook County,2022-03-31,0,low,69.7,57.2,Metro
Nebraska,Cedar County,2022-03-31,3.62945715364288,low,54.4918086045924,40.7,Non-metro
Minnesota,Rock County,2022-03-31,1.92,moderate,61.5,53.8,Non-metro
Wisconsin,Dunn County,2022-03-31,3.4,moderate,52.2,49,Non-metro
Indiana,Newton County,2022-03-31,1.32,low,35.5,31.7,Metro
North Dakota,Towner County,2022-03-31,0,low,50.8,47,Non-metro
Indiana,Hamilton County,2022-03-31,3.3,moderate,77.9,71,Metro
Nebraska,Dawson County,2022-03-31,16.67,high,54.4918086045924,48.6,Non-metro
Illinois,Christian County,2022-03-31,0.79,substantial,53.9,49,Non-metro
Nebraska,Chase County,2022-03-31,0,low,54.4918086045924,33.4,Non-metro
Illinois,Henderson County,2022-03-31,0,moderate,56.1,48.9,Non-metro
South Dakota,Marshall County,2022-03-31,0,moderate,59.9,51.9,Non-metro
Kansas,Pottawatomie County,2022-03-31,3.95,low,46.3,41,Metro
Minnesota,Lake County,2022-03-31,1.11,low,68.8,66.4,Non-metro
Indiana,Pulaski County,2022-03-31,2.22,low,49.7,45.3,Non-metro
Minnesota,Koochiching County,2022-03-31,1.4,moderate,61.5,58.5,Non-metro
Kansas,Dickinson County,2022-03-31,0,moderate,65.4,56.1,Non-metro
South Dakota,Day County,2022-03-31,3.62945715364288,substantial,77.3,65,Non-metro
Minnesota,Kandiyohi County,2022-03-31,1.13,moderate,58.1,53.9,Non-metro
South Dakota,Lake County,2022-03-31,0,low,59.6,49.8,Non-metro
Nebraska,Gosper County,2022-03-31,3.62945715364288,low,54.4918086045924,39.8,Non-metro
North Dakota,Rolette County,2022-03-31,5.73,substantial,86.7,68.7,Non-metro
Illinois,Douglas County,2022-03-31,1.52,moderate,53.1,48.7,Non-metro
Missouri,Wayne County,2022-03-31,0,substantial,41.9,36.2,Non-metro
Minnesota,Yellow Medicine County,2022-03-31,1.85,moderate,59.9,56.4,Non-metro
Michigan,Roscommon County,2022-03-31,6.02,moderate,58.2,56,Non-metro
Minnesota,Wright County,2022-03-31,2.8,moderate,57.6,54.7,Metro
Minnesota,McLeod County,2022-03-31,2.13,moderate,61.8,57.8,Non-metro
Minnesota,Pipestone County,2022-03-31,0,moderate,58.3,54.3,Non-metro
Wisconsin,Racine County,2022-03-31,2.99,moderate,66.1,60.5,Metro
Minnesota,Scott County,2022-03-31,3.13,moderate,73.9,69.4,Metro
Wisconsin,Kewaunee County,2022-03-31,2.78,low,54.7,52,Metro
South Dakota,Miner County,2022-03-31,3.62945715364288,low,64.4,54.6,Non-metro
Kansas,Riley County,2022-03-31,2.63,moderate,44.4,39.1,Metro
Kansas,Ness County,2022-03-31,0,low,58.8,52.3,Non-metro
Nebraska,Kearney County,2022-03-31,3.62945715364288,low,47,46.9,Non-metro
Wisconsin,Brown County,2022-03-31,2.51,moderate,69.3,64.8,Metro
